image_path,label,name,brand,description,image_url
perfume_images/00547_Velvet_Rouge.jpg,Spicy,Velvet Rouge,Arte Profumi,"Velvet Rouge is not for a perfume for wallflowers. Immediately enveloping and rich, it lustfully embraces the bold statement that only coffee beans, licorice, and cacao pods can make when exposed to high heat  a delightfully aromatic, burnt aroma that fans of both Borneo 1838 by Serge Lutens and Coze by Parfumerie Generale will adore. Despite its cocoa-dusted opening, however, Velvet Rouge steers well away from the gourmand elements of its dark materials, choosing instead to chase the cocoa down with a hit of bright, spicy chili pepper and a dusting of nutmeg. With a rooty, slightly dirty-grungy vetiver and what smells to us like a ton of sooty frankincense bringing up the rear instead of the usual vanilla or amber, Velvet Noir retains its slightly austere, mysterious character throughout. It finishes out on an unusual accent of smoked-out licorice. A scent full of shadows and secrets, Velvet Rouge is perfect for those of few words and un-guessed-at depths.",https://static.luckyscent.com/images/products/834002.jpg?width=400&404=product.png
perfume_images/00909_Melt_my_Heart_Oil_Perfume_Oil.jpg,Spicy,Melt my Heart Oil Perfume Oil,Strangelove NYC,"A gourmand lover's dream, but really so much more than just a delicious smell, Melt My Heart is an oil-based fragrance that captures the dizzying sensation of falling in love. And if you imagine that to feel like falling slowly backwards into a featherbed filled with fluffy orris butter and dark chocolate, well, then your vision lines right up with that of Strangelove NYC. Creamy, soft, and utterly addictive, this scent combines the mouthfeel of powdered white chocolate and lipstick with the velvety bitterness of 85% cocoa.   Real orris butter, costlier than most other perfumery materials and described by Chandler Burr asliquid good taste, has been used generously here to give the more edible elements spaciousness and lift, like a puff of silvery breath on the cold air. It is thewhite element that contrasts so effectively with the dulcet bitterness of the dark chocolate note. Real oud, ginger, and mandarin are just present enough to draw out various facets of the chocolate and the iris  a spicy, woodsy undertone perhaps - but don't expect too dominant a presence. The sandalwood, in comparison, is a real MVP in this composition, its lush, buttered, coconutty sweetness playing off the dark chocolate and orris to create a delicious Mounds Bar accord that will make you want to nibble your arm. The perfumer, Christophe Laudamiel, says that Melt My Heart isfor falling in love. Well, we can't imagine anyone smelling this and not being helplessly in its thrall.",https://static.luckyscent.com/images/products/79307.jpg?width=400&404=product.png
perfume_images/01321_Venenum_Kiss_Eau_de_Parfum.jpg,Spicy,Venenum Kiss Eau de Parfum,Ex Nihilo,"Opulent and venomous, Venenum Kiss is a dangerously seductive scent featuring the obsessive caress of amber and suede and the velvet breath of rose and saffron. Inspired by the thunderous sillage of Parisian scents from decades past, Venenum Kiss opens with an arresting blast of crisp neroli, languorous saffron and electric nutmeg. Once it's grabbed your attention, sweet davana and opulent rose absolute take wing, under a veil of rich, syrupy amber. In the sultry smooth base, creamy vanilla and hypnotic sandalwood further the seduction, entwining us entirely in its clutches. Intense and rapturous, you won't be able to escape Venenum Kiss- and that's a wonderful thing.",https://static.luckyscent.com/images/products/72008.jpg?width=400&404=product.png
perfume_images/01518_Vetiver_Royal_Bourbon_Eau_de_Parfum.jpg,Woody,Vetiver Royal Bourbon Eau de Parfum,Oriza L. Legrand,"The finest and rarest vetiver is found on Reunion Island, also known as the Bourbon Isles.  Often used in perfumery at the beginning of the 20th century, it's all but disappeared today with one rare exception...La Maison Oriza L. Legrand is pleased to open its rich archives and to faithfully reproduce this Vetiver of an exceptional quality with accents of leather and precious woods.Bottle comes as a splash with an atomizer spray included in the box.",https://static.luckyscent.com/images/products/65222.jpg?width=400&404=product.png
perfume_images/00020_Gris_Charnel_Eau_de_Parfum.jpg,Woody,Gris Charnel Eau de Parfum,BDK Parfums,"Quai Saint-Bernard, near the Jardin des Plantes, the first couples arrive at the Tino-Rossi garden. As the night falls, the number of dancers increases and the bleachers fill up. Under the silver moon and the lights of the tourist barges that criss-cross the quay a few meters away, the bodies mingle to the rhythm of the music. It is then that two glances cross paths. A discreet invitation brings them to the center of the track. As if they were carried away, they dance in the heat of the night. From this hand-to-hand seduction punctuated by knowing smiles, they end up slipping away to give free flow to more carnal desires. In the early morning, the sheets give off a scent of sleepless nights, mischievous and lascivious embraces.",https://static.luckyscent.com/images/products/856003.jpg?width=400&404=product.png
perfume_images/01674_Black_Amber.jpg,Woody,Black Amber,Agonist,This fragrance takes you on a journey into the deep ambery core of the forest. With a unique composition of  natural ingredients this fragrance expresses the enchanting essence of wood and amber.,https://static.luckyscent.com/images/products/51421.jpg?width=400&404=product.png
perfume_images/00308_Une_Amourette_Roland_Mouret_Eau_de_Parfum.jpg,Floral,Une Amourette Roland Mouret Eau de Parfum,Etat Libre d'Orange,"""An unforgettable love affair, "" Une Amourette is the result of a portentious conversation between Etat Libre d'Orange and groundbreaking fashion designer Roland Mouret. Every bit as iconoclastic in the world of design as ELDO is for French fragrance,  Mouret's work demonstrate a preternatural eye for sensuality,  flow and innovation,  a gift for draping fabric over skin in the same way that Etienne de Swardt's fragrances drape the skin. So,  of course,  a collaboration was inevitable- but what a collaboration this is. Soft and romantic,  yet striking and avant-garde,  Une Amourette is a beautifully woodsy iris that wears like the most flattering couture you can imagine. It starts with the iris note- sharp but not stark,  with just the right amount of floral lushness to allow the vanilla-tinged akigala wood to slowly develop underneath,  adding a purringly seductive,  subtly muscular form to the flowing silhouette of the scent. As it dries,  the gentle earthiness of the iris further gives shape to the body beneath,  evoking a softer-but still distinctive- carnality that has us positively swooning. Some partnerships are so obvious you wonder why they've taken so long to manifest,  but in the case of Une Amourette,  we think we know the answer- they wanted to keep us waiting.",https://static.luckyscent.com/images/products/47750.jpg?width=400&404=product.png
perfume_images/00140_Oud_Noir_Intense_Eau_de_Parfum.jpg,Woody,Oud Noir Intense Eau de Parfum,Fragrance du Bois,"Unlike the majority of orientals calledintense ornoir, Oud Noir Intense actually lives up to its name. Weaving jasmine and roses into a brocade of pure, smoky oud, sandalwood, musk, and spices, the result is an incredibly rich, potent perfume that feels like it should be kept in a ceremonial chamber for anointing the temples and robes of Emirati royals. The fragrance is complex but so expertly blended that each note feels like an extension of the next: spicy florals, creamy musks, animalic oud oil, smoky-sweet resins, and earthy patchouli all swirled together like cream through a cup of black coffee. A dark and mesmerizing fragrance that represents the very pinnacle of oriental and Arabic perfumery.",https://static.luckyscent.com/images/products/75703.jpg?width=400&404=product.png
perfume_images/01083_Rosa_Greta_Eau_de_Parfum.jpg,Floral,Rosa Greta Eau de Parfum,Eau d'Italie,"A hidden paradise away from prying eyes - a place to discover unknown possibilities of love and being. For the iconic actress Greta Garbo, this was a marvelous villa in Ravello, a picturesque town above the Amalfi coast, where she disappeared with her newfound lover in the spring of 1938. It was a place to escape the Hollywood paparazzi and fall madly in love.With Eau D'Italie's Rosa Greta, an ode to the liberated heroine, one can breathe in the fresh air of the blue Mediterranean and the fragrant wind carrying the scent of roses from the villa gardens. Fresh opening notes of lychees in white tea take us on an airy voyage, floating along in an uplifting, atmospheric current. Youthful rosebuds burst through, blooming and coyly shimmering. The perfect damask rose asserts its sweet, romantic presence with no hesitation, and it's a swooning affair from there. Beneath the heady blooms, you can hear the gentle waves of the ocean, the sea breeze scented with heavenly driftwood. What better way to fall in love?",https://static.luckyscent.com/images/products/43234.jpg?width=400&404=product.png
perfume_images/01242_Le_Musc_La_Peau_Eau_de_Parfum.jpg,Woody,Le Musc & La Peau Eau de Parfum,"Pierre Guillaume Paris, Parfumerie Generale","For a perfect example of how Parfumerie Generale's ReWork Collection are much more than your ordinary ""flanker"" bottles, look no further than Le Musc & La Peau. Ostensibly based on the rich chocolate and hazelnut cult classic Musc Maori, Le Musc & La Peau isolates the original's to die for milky white musk blend and strips the gourmand away, replacing it with delicate florals and light, woodsy aromatics for a second skin of refined subtlety and astonishing complexity. A peak of vanilla and tonka bean still hint at the mouthwatering richness of the original, but now they hum with gentle restraint, weaving into the warm amber heart to make your skin radiate natural sensuality. A true skin scent, Le Musc & La Peau is perfectly suited as a warm, personal base to customize your favorite fragrance, but is equally ideal to be worn alone when you just want to smell like yourself- only better.",https://static.luckyscent.com/images/products/34549.jpg?width=400&404=product.png
perfume_images/01939_Roses_Musk_Eau_de_Parfum.jpg,Floral,Roses Musk Eau de Parfum,Montale,"The name sounds so simple, but it says it all.  Roses. Musk.  Exquisite, dew-kissed roses in full, breathtaking bloom. Soft, clean skin-loving musk that caresses the senses. Blended together with a hint of sweetness to create a rose scent that is absolutely divine and astonishingly airy and light. Like a flawless diamond in a solitaire setting, sometimes it's best to leave perfection uncluttered. Simply lovely.",https://static.luckyscent.com/images/products/35417.jpg?width=400&404=product.png
perfume_images/00762_Amber_Kiso_Eau_de_Parfum.jpg,Woody,Amber Kiso Eau de Parfum,D.S. and Durga,"Spare, serene, and deceptively deep, Amber Kiso is an enchanting new vision of an amber fragrance through the prism of feudal Japan. It's amber stripped down to its essence- an abstraction of captured light- taking a decidedly eastern alternative to the traditional labdanum-and-vanilla representation of European-style amber scents. Instead, Amber Kiso is a vision of sunlight piercing the tranquility of an ancient forest, the brightness of fresh moss against the unique strength of cedar and hinoki. A tendril of temple incense, pure and contemplative, winds itself throughout the heart of the scent, while a clean, smooth leather represents the traditional bushi armor of a samurai. Elegant and spiritual, Amber Kiso is unlike any amber we've encountered before- and we're lost in its spell.",https://static.luckyscent.com/images/products/68681.jpg?width=400&404=product.png
perfume_images/00346_Trajan_Eau_de_Parfum.jpg,Citrus,Trajan Eau de Parfum,Electimuss,"Trajan was a giant amongst men, justly earning his reputation as one of the Five Great emperors. A man of pioneering spirit, great military strength, peace, philanthropy and virtue. His rule saw the greatest expansion of the empire across the Silk Route, creating great wealth, cultural diversity and commerce.This warm citrus fragrance traverses the Silk Route across Mediterranean citrus groves , through gardens of lavender and sage, cedar woodland with a hint of Eastern sugar and spice. Fresh, sweet, and sensual, Trajan is a fragrance for those in command of their surroundings. What We Think Sugared citrus, aromatic spice, and fresh, ambered woods come together in a dynamic unisex scent.",https://static.luckyscent.com/images/products/855004.jpg?width=400&404=product.png
perfume_images/00378_Pure_Oud_Pure_Oud_Oil.jpg,Woody,Pure Oud Pure Oud Oil,Fragrance du Bois,"While superior quality oud shines through in any blend of ingredients,  a truly extraordinary specimen is like a single-malt or an outstanding varietal in that it really ought to be experienced on its own. Pure Oud is a pure oud oil,  organically and sustainably sourced from Southeast Asia. It's substantial enough to wear beautifully on its own,  but also the perfect oud to layer for a more intense experience. A true example of Fragrance du Bois' brand ethos of ""luxury with a conscience, "" this exquisite,  sustainably organic oud is a must have for all oud aficionados. Available in beautiful 15ml crystal bottle with their signature Swarovski cap.",https://static.luckyscent.com/images/products/757040.jpg?width=400&404=product.png
perfume_images/00870_Hyrax_Extrait_de_Parfum.jpg,Amber_Oriental,Hyrax Extrait de Parfum,Zoologist,"Climbing to its perch in the morning sky, the African sun reaches across a mountain range to caress a wide, flat boulder, baking it to a gentle heat. From the shade of a narrow crevice, a family of hyrax emerges, hot dust dulling the sheen of their golden fur. They settle onto the warm expanse of rock to partake in their ritual sunbath, but remain ever vigilant. The shadow of a soaring eagle rushes across the ground. With an urgent squeal, the alarm is sounded - the colony dashes for cover. As the heat from sweltering sun intensifies, ancient aromas are coaxed from the scorched rocks, sparse vegetation and petrified hyraceum. Eerily, they intertwine to form a scent that is both primitive and exotic, its animalistic tendencies tamed by an undercurrent of sweet florals.At the heart of Zoologist Hyrax is a daring, seldom-used ingredient in the art of perfumery  African stone, or hyraceum, giving this bold animalic scent its distinctive signature. This unique perfume skillfully blends saffron, pink pepper, whiskey, rose and musks to invoke an abstract image of a dusty African mountainscape. Like the nimble hyraxes that spill from hillside crevices in search of the sun upon their musky hides, this scent will weave its way into your senses with a light but primal touch.",https://static.luckyscent.com/images/products/76019.jpg?width=400&404=product.png
perfume_images/00660_Rose_Of_No_Mans_Land_Hair_Perfume.jpg,Floral,Rose Of No Man's Land Hair Perfume,BYREDO,"BYREDO presents a hair perfume collection that invites you to care for and delicately scent the hair in one sensuous beautifying gesture. Enjoy the uplifting power of long lasting scents as they subtly diffuse throughout the day, amplified by the natural movement of the hair. Each hair perfume combines one of BYREDO's signature scents with a unique silicone and polymer formula to create a light, invisible veil designed to leave the hair nourished and luminous whilst divinely scented. Rose of No Man's Land is centered around the delicate petals of a Turkish rose, both strikingly lush and softly sweet. A radiant chord of raspberry gives the heart notes fruit-laden depth, while a papyrus wood base and white amber chord add an eternal and sophisticated aura, delivering, in total, a rosebud of immense purity.",https://static.luckyscent.com/images/products/641202.jpg?width=400&404=product.png
perfume_images/00695_Hindu_Kush_Eau_de_Parfum.jpg,Spicy,Hindu Kush Eau de Parfum,La Via Del Profumo,"Hindu Kush takes its name and inspiration from the 500-mile mountain range running along the hinterlands of Afghanistan, Kashmir, and Pakistan, characterized by wild pine forests that give way to jagged mountain peaks. The scent mirrors the sensory contrast between forest and stone to perfection, capturing in particular the chilly isolation of rugged places unreachable to most humans. It is a meditative scent that taps into our need for silence and contemplation.  The contrasts in Hindu Kush are what drive the scent. In pairing the cool lemon-and-pine notes of pure frankincense with the fiery heat of ginger, nutmeg, and pepper, Hindu Kush achieves an incredible fire-and-ice character that captures our interest throughout. Resinous, mossy woods create the impression of oiled floorboards, a smell that is both comforting and nostalgic. The incense notes are smoky and balsamic, but the freshness of pine leaves drags the priest's censer out of the chapel and into the forest clearing. It's a scent of worship, yes, but here we're worshipping at the altar of Nature herself. Picture ancient warriors cooking heavily spiced meat over fires, surrounded by the howling ice winds of the Hindu Kush, and you get an idea of the mysterious alchemy between the culinary and the spiritual at play here. We can think of nothing quite like it.",https://static.luckyscent.com/images/products/81601.jpg?width=400&404=product.png
perfume_images/01837_Aqua_Universalis_Eau_de_Toilette.jpg,Citrus,Aqua Universalis Eau de Toilette,Maison Francis Kurkdjian,"The name is Latin for Universal Water, and the scent does what it says on the bottle. Francis Kurkdjian calls it the missing link between skin, clothes, bed linen and the air and he's spot on. This light, sparkling eau de toilette could be spritzed by anyone, anywhere, anytime  but you'll probably want to save it for your skin, since you can scent your house with the Aqua Universalis candle or incense paper, and launder your clothes with the matching detergent. With its sweet-as-a-kiss orange blossom and lily of the valley bouquet, brightened with citrus notes and a burst of aldehydes on a cottony cloud of white musks, Aqua Universalis is possibly the most refined interpretation ever of the fresh-out-of-the-shower, fresh-out-of-the-dryer smell. In a word, the ultimate stealth scent.",https://static.luckyscent.com/images/products/49800.jpg?width=400&404=product.png
perfume_images/01763_Oudh_Osmanthus_Eau_de_Parfum.jpg,Woody,Oudh Osmanthus Eau de Parfum,Mona di Orio,"A lot of different perfumes called Oud claim they contain real oud. But what is important to know and to understand about this phenomenon is that most of them contain a synthetic base which reproduces the scent of oud and not the essential oil of oud itself which is very different. Mme Mona di Orio has studied both of them and the aura, the intensity, the beauty, the depth of the natural one is so fantastic, so magical, so mysterious and complex compared to the synthetic one which is simply a nice woody, leathery, spicy base without any vibration or any mystery.The first time Mme Di Orio smelt a sample of an oud essential oil, she was not at all convinced. There are many different qualities and origins, and as she was not seduced, she was not really interested to work with it. Last year her provider called her he just had received a new quality from Laos and this time when she smelt it, she was totally subjugated, intoxicated. Such an aura, such an essential oil, at this moment Mme Di Orio realized deeply why this product was so mystical, intimate and secret for thousands of years and through many religions in the world. Just to give an idea about its value: 18,000 Euro for one kilo-- about half a kilo compared to the price of gold.  She wanted to create something unique and thought about blending oud with somethimg rare and also precious, really different and unexpected like the absolute osmanthus from China. Created from a real oud essential oil, distilled by traditional hand methods in Laos; the source of oud is from a tree that has been replanted and cultivated under fair trade practices.The enigmatic and much-prized essential oil of real Oudh from Laos radiates from the centre of Mona di Orio'sOud casting a mystical spell on the other notes and highlighting their beauty. This fragrance opens with notes of hesperides and spices like elemi, petitgrain and green mandarin, mingled in a seductive encounter. Like a love potion with a radiant sensuality, the Oudh reveals one by one its troubling facets, alternated between animal, leathery, woody or balsamic. They embrace in a passionate vibration to a shadowy patchouli, a mysterious nagarmotha, a cedar from Atlas and a grey amber, a spellbinding formula rich and headily. Absolu osmanthus, the carnal flower with its warm mesmeric charming hints of jasmin, honey and apricot tempers the forceful power of the Oudh by its gourmand nectar.Please note: Oudh Osmanthus is the same fragrance formerly know as ""Oud"".",https://static.luckyscent.com/images/products/51716.jpg?width=400&404=product.png
perfume_images/00249_Eau_Divine_Eau_de_Parfum.jpg,Spicy,Eau Divine Eau de Parfum,Divine,"The ninth fragrance by Divine sees this estimable house introduce its first unisex eau de parfum. As the name would imply, Eau Divine perfectly balances the bracing freshness of an eau with the warm sensuality that characterizes the Divine fragrances. Masculine and feminine, tender and sharp, this play of opposites achieves a perfect unity. Imagine an intricately carved Waterford crystal goblet. The beveled clarity captures and refracts pure light while the vessel sits with impressive weight in your hand. When you strike the lead crystal to propose a toast, it resonates with an impeccable purity. Eau Divine begins with a sunny blast of Italian citrus and orange blossom with spicy notes of ginger, nutmeg and star anise gently hovering in the periphery. The scintillating start begins to settle, allowing the warmth of violet to emerge. Seductive traces of amber and labdanum lead the journey into a candle-lit enclave bounded by draped velvet.  Unpredictable and complex, Eau Divine is a sophisticated fragrance perfectly suited for a man or woman of utter refinement.",https://static.luckyscent.com/images/products/22706.jpg?width=400&404=product.png
perfume_images/00353_Iridescent_Sky_Eau_de_Parfum.jpg,Citrus,Iridescent Sky Eau de Parfum,Strangers Parfumerie,"Picture a sweltering but overcast midsummer afternoon in New York City- the puffy clouds hanging low amongst the skyscrapers, backlit by the setting sun to achieve a multi-toned crimson glow. The scents of the city- asphalt, exhaust, concrete- giving a smoky edge to fresh summer breeze, blooming park flowers, and sweet icy treats. The clouds themselves almost look good enough to eat. Iridescent Sky is the smell of that moment. On every level, Iridescent Sky weds a vivacious, juicy summer freshness to smoky cityscape. Bright citrus, juicy blueberry and sweet pineapple are cut with the gentle darkness of black tea, while the smooth rose and orris heart is spiked with a fiery, earthy vetiver. A heavenly ambrette musk in the base is transformed into something distinctly urbanized against metallic aluminum and smoke notes perfectly tuned to add sophisticated contrast without ever losing the evocative joyfulness. If your happiest summer memories involve long, hot days in the big city, Iridescent Sky is the scent for you.",https://static.luckyscent.com/images/products/842011.jpg?width=400&404=product.png
perfume_images/00312_1969_Travel_Spray_Eau_de_Parfum.jpg,Spicy,1969 Travel Spray Eau de Parfum,Histoires de Parfums,"The carnal sensuality of a voluptuous bunch of spices. In the trail of this oriental gourmand, mystery is tinted with eroticism that the mythical year of 1969 evokes without a blush.This beloved niche scent is now available in a stylish, versatile 15ml spray bottle ideal for travel.",https://static.luckyscent.com/images/products/57628.jpg?width=400&404=product.png
perfume_images/01768_Tubereuse_-_Les_Nombres_dOr_Eau_de_Parfum.jpg,Amber_Oriental,Tubereuse - Les Nombres d'Or Eau de Parfum,Mona di Orio,"When we think of tuberose in perfume,  we often think of the version most perfumers like to emphasize: its nocturnal version,  when it exudes its most intense scent. More discreet and docile during the day,  the flower some callThe Queen of the Night emerges from its slumber when it's dark out to emit a deep and almost animalic aroma.In TubÃ©reuse,  Mona di Orio creates what she calls atwilight tuberose,  greener and fresher than its headier nocturnal incarnations but still intoxicating and rich. It opens with a beautiful and peppery burst of bergamot and green notes,  which almost gives tuberose the quality of having been tamed and made more transparent after a refreshing light rain.Soon,  the unmistakably narcotic tuberose slinks its way forward,  flanked by creamy notes from benzoin and amber matched with a milky nuttiness from heliotrope and coconut. Along with TubÃ©reuse's top notes,  the occasional sharp floral facet from heliotrope joins with tuberose's green facets,  balancing out its creamy and musky base notes.More approachable than its more femme fatale counterparts,  TubÃ©reuse nevertheless seduces. Perfect for tuberose fans that want a lighter,  friendlier,  more verdant interpretation of the flower.",https://static.luckyscent.com/images/products/51719.jpg?width=400&404=product.png
perfume_images/01076_Aprilis_Parfum.jpg,Floral,Aprilis Parfum,Santa Eulalia,"April- when the chill of winter begins to give way to the rebirth of spring. In Barcelona, this means the blooming of the April roses in the Parc de Cervantes, one of the world's most important rose gardens, housing 245 international varieties of this precious, gorgeous, romantic flower. In honor of this remarkable annual occasion, Santa Eulalia presents Aprilis, a gorgeously unique rose scent of unparalleled diversity and sophistication. Matching a deep, lush rose bouquet against a fresh pop of citrus, a spicy tang of star anise, and a rooty, rich iris, Aprilis is a portrait of a garden in full bloom, with the ebb and flow of early spring weather providing both contrast and comfort.",https://static.luckyscent.com/images/products/77300.jpg?width=400&404=product.png
perfume_images/00288_Fougere_LAube_Eau_de_Toilette.jpg,Floral,Fougere L'Aube Eau de Toilette,Rogue Perfumery,"Boy, Manuel Cross wasn't messing around when he made FougÃ¨re L'Aube. Modelled after the first fougÃ¨re ever to be made, the original FougÃ¨re Royale by Houbigant, FougÃ¨re L'Aube heralds a triumphant return to the unapologetically masculine roots of the fougÃ¨re concept  the fresh, bitter aroma created by the marriage of lavender, oakmoss, and labdanum, given aromatic interest by way of minty geranium leaf and the sting of camphor.FougÃ¨re L'Aube is much more than a simple re-tread using great raw materials and real oakmoss, however. True to its name  which means fougÃ¨re of the dawn'  this scent opens with a burst of sparkling lemon and lavender, for a sunny garrigue' effect that's much brighter than the traditional fougÃ¨re opening led by bergamot. The bitter green galbanum and dry hay soon move in to darken the foresty shadows, though, and with the cool rosy-minty sting of geranium in the background, the oft-cited reference to the scent of ferns (fougÃ¨re meaning fern' in French) for once makes perfect sense. This is really old school, masculine canon  strictly for lovers of classic fougÃ¨res like Azzaro Pour Homme, Brut, and crisp green scents such as Green Irish Tweed.",https://static.luckyscent.com/images/products/838000.jpg?width=400&404=product.png
perfume_images/00482_Wood_Flake_Eau_de_Parfum.jpg,Woody,Wood Flake Eau de Parfum,J-Scent,"From the delicate fragrance of a pile of sawdust, to the sharper aroma of a curled-up piece of wood shaving, to the slightly sweet smell of wood from a deserted house, this scent represents the subtly different fragrances of wood chips and scrap wood.",https://static.luckyscent.com/images/products/814019.jpg?width=400&404=product.png
perfume_images/00947_Shiragoromo_Parfum.jpg,Floral,Shiragoromo Parfum,Di Ser,"Shiragoromo is an amalgamation of two words, shira (meaning white) and goromo (meaning cloth). White is a sacred color in Japan, even appearing as the main color on the Japanese flag, because it stands for purity and childlike innocence. The fragrance itself also smells clean and pure. Predominantly a simple, natural blend of bright yuzu and earthy green woods, Shiragoromo manages to give the feel of a sun-dappled citrus grove that is nonetheless clearly a Japanese citrus grove.  The opening is both sweet and medicinal - oranges and yuzu with the antiseptic bitterness of green aloeswood lurking directly beneath. The purity of the Di Ser approach to perfumery shines through strongly here and great thought has been given to the balance of all five taste elements of Japanese culture: sweet, bitter, sour, pungent and salty. It takes a long time for the floral elements to break free of the grip of medicinal yuzu and earthy woods, but finally a clean, radiant white jasmine steps out into the clearing. That the flower feels like an extension of the citrus and woods is testament to both the skill of the perfumer and the delicacy of the jasmine oil used here. If you like the idea of white flower petals filtered through damp, earthy green woods and exuberant citrus, then look to Shiragoromo. It's the rare white floral that doesn't actually behave or smell like one; glimpsed at an oblique angle and shaped into something new by the other materials, Shiragoromo feels like a fresh take on a much-traveled theme.",https://static.luckyscent.com/images/products/78802.jpg?width=400&404=product.png
perfume_images/01863_Reflection_Man_Eau_de_Parfum.jpg,Woody,Reflection Man Eau de Parfum,Amouage,"The quintessence of masculine elegance, Reflection Man captures the seductive power of a man's inner strength. Edgy and classic, the composition juxtaposes coldness of citrus with the warmth of spices. Top notes of rosemary, red pepper and bitter orange leaves are chilly and bracing, a jolting breath of icy air in the midst of summer. The piquancy, which is apparent from the start, is rich and fiery, but never sharp, smoothed and softened by the presence of velvety orris and creamy ylang-ylang. Floral notes contribute to the sun-drenched, summery feel of the blend without compromising its undeniably masculine feel. The base of vetiver, patchouli and sandalwood, combined with the spices and orris, is dark, enveloping, and sensual. Virile and unexpectedly soft at the same time...a luxurious modern classic.",https://static.luckyscent.com/images/products/41819.jpg?width=400&404=product.png
perfume_images/00159_Madagascan_Jasmine_Eau_de_Parfum.jpg,Floral,Madagascan Jasmine Eau de Parfum,Grandiflora,"Inspired by the Stephanotis Floribunda, an asterid treasured above normal star jasmine for its unique aroma and used frequently in high-end bridal bouquets, Madagascan Jasmine is a floral fragrance as unique and captivating as its namesake. A true soliflore, Madagascan Jasmine beautifully captures the complexity of Stephanotis, which far surpasses the amorphous sweetness of lesser jasmines, presenting a floral both lusciously white and deeply green, fresh and yet heady, with a boldness appropriate for both the ingredient and the dynamic florist responsible for the Grandiflora line. Eschewing obvious choices, Madagascan Jasmine does not open with rote citrus notes, choosing instead to delve into the stemmy, green notes that represent the fullness of the Stephanotis plant, leading into the rich petals of the heart notes. A touch of waxiness further represents the skin of the petals, while a barely-there woodsiness fortifies without distracting. The Madagascan Jasmine is a flower of unique sophistication and import. We're pleased to announce that its fragrance is all of that and more.",https://static.luckyscent.com/images/products/64202.jpg?width=400&404=product.png
perfume_images/01550_Baudelaire_Eau_de_Parfum.jpg,Amber_Oriental,Baudelaire Eau de Parfum,BYREDO,"...A lazy isle to which nature has given singular trees, savory fruits, men with bodies vigorous and slender, and women in whose eyes shines a startling candor.The poet Charles Baudelaire, famously a lover of perfume and the exoticism of faraway lands, was by turns cerebral, sensual, perverse, and sentimental. Byredo's homage to the French dandy reflects this mercurial nature with its multiple olfactory dimensions.A gentle sweetness lies at the heart of Baudelaire, with hyacinth warmed by amber and a touch of fruit. This sentimental center gives way to the aromatics of caraway, patchouli, and juniper berries, with their green whiff of the brisk outdoors. Baudelaire's base truly provides a counterpoint to its initial warmth, the way that his poetry often launches into philosophy: sensuality gives way to aridity, with a dry, incense-y base of leather, patchouli and papyrus.Earthy yet worldly, warm yet sophisticated, Baudelaire is as elegant as a dandy's walking stick.",https://static.luckyscent.com/images/products/64108.jpg?width=400&404=product.png
perfume_images/00453_Hongkong_Oolong_Eau_de_Parfum.jpg,Spicy,Hongkong Oolong Eau de Parfum,NEZ,"Hongkong Oolong captures the image of China as I see it in a few years, with its contrasts and modernity. This fragrance juxtaposes my interpretation of tea with the specificity of oolong. Designing a fragrance is always about adapting reality. I thought about what it is in tea that gives pleasure and comfort. So, I built the composition around musky notes, which reveal themselves generously, like the long finish you get with a mature tea. Spicy inflections of cinnamon, cloves, cardamom and ginger reproduce the warming effect of a hearty mouthful. A base of sandalwood and tonka bean round off the accord with a milky sweetness. Then, I incorporated the specific characteristics of oolong and that floral lightness; jasmine, honeysuckle, with its fruity and honeyed accents, and a touch of magnolia, which I associate iwth China. Lastly, hints of leather, incense and moss transform the green, vegetal freshness of the tea leaf to bring out its fermented character.",https://static.luckyscent.com/images/products/770016.jpg?width=400&404=product.png
perfume_images/01877_Dia_Man_Eau_de_Parfum.jpg,Amber_Oriental,Dia Man Eau de Parfum,Amouage,"In Dia Man, Amouage created a fragrance that perhaps of all its offerings most closely reflects the spirit of its home country, Oman. Dia Man mirrors the arid wilderness of the desert, the spices of Zanzibar, and the freshness of the open Arabian Sea. Dia Man's opening is dry and woody, reminding you of ancient caravans trundling along gravelly dunes. Soon the fragrance deepens and you are sipping spicy tea in a market, the scent of frankincense, plums, and fresh flowers drifting in from the market outside. As the fragrance settles, you are at the ocean and the smell of wet vetiver freshens the air. Amber and patchouli very gently warm the chill ocean breeze. Dia Man is the scent of an iconoclast--a man who appreciates luxury, yet has an undeniable sense of adventure.",https://static.luckyscent.com/images/products/41809.jpg?width=400&404=product.png
perfume_images/01080_Obscuro_Parfum.jpg,Amber_Oriental,Obscuro Parfum,Santa Eulalia,"The ""darker"" side of Barcelona, Obscuro presents the great city in winter-  never truly wintry, but refreshingly crisp, with a sense of quiet calm that seems to encourage deep, almost mystical reflection. Built around a spiritual incense accord, spiked with anise and distinctive saffron, Obscuro deepens itself further with rich peru balsam, traces of leather, and a raw, animalic tinge of leather. Beautiful, spiritual and gently imposing, Obscuro is proof positive that ""dark"" need not mean bleak.",https://static.luckyscent.com/images/products/77304.jpg?width=400&404=product.png
